Breviolum401016	K17550
Breviolum30797	K00013
Breviolum34559	K00163
Breviolum773815	K23539
Breviolum780128	K10380
Breviolum768419	K12460
Breviolum705233	K11262
Breviolum350143	K16546
Breviolum308422	K05665
Breviolum206229	K04464
Breviolum8816	K01135
Breviolum227451	K16599
Breviolum96530	K02641
Breviolum511929	K03017
Breviolum28784	K00239
Breviolum271277	K06944
Breviolum459701	K01250
Breviolum319658	K03231
Breviolum167351	K13126
Breviolum48186	K12598
Breviolum285143	K04043
Breviolum515742	K01802
Breviolum776453	K16780
Breviolum549233	K01103
Breviolum402958	K23909
Breviolum845362	K18914
Breviolum75549	K03978
Breviolum572399	K12647
Breviolum868091	K09503
Breviolum398492	K18458
Breviolum24322	K06867
Breviolum193056	K00249
Breviolum37836	K10808
Breviolum189601	K10464
Breviolum605217	K11754
Breviolum212094	K01567
Breviolum234308	K10737
Breviolum19826	K10408
Breviolum283621	K13696
Breviolum175592	K02943
Breviolum157052	K06180
Breviolum715967	K11825
Breviolum366699	K12132
Breviolum4234	K18798
Breviolum552153	K03094
Breviolum48778	K00898
Breviolum874600	K00931
Breviolum192206	K03929
Breviolum525908	K12035
Breviolum913938	K06630
Breviolum144428	K00134
Breviolum876875	K03696
Breviolum355347	K08151
Breviolum116009	K02915
Breviolum362716	K09592
Breviolum329109	K17964
Breviolum332574	K00020
Breviolum852681	K02641
Breviolum234501	K13412
Breviolum414423	K01897
Breviolum687279	K15667
Breviolum127764	K19600
Breviolum274577	K20165
Breviolum738152	K06184
Breviolum196952	K05658
Breviolum372773	K15504
Breviolum192276	K26236
Breviolum162033	K15276
Breviolum610182	K08794
Breviolum202653	K02603
Breviolum369349	K10046
Breviolum102639	K20472
Breviolum788386	K00428
Breviolum849166	K05841
Breviolum243511	K16914
Breviolum238898	K17065
Breviolum11767	K06158
Breviolum554410	K01689
Breviolum4427	K12843
Breviolum228470	K10408
Breviolum605840	K13611
Breviolum847278	K00472
Breviolum161243	K01365
Breviolum39181	K10407
Breviolum204242	K01915
Breviolum524446	K01363
Breviolum844858	K01012
Breviolum38582	K03681
Breviolum607977	K15665
Breviolum231818	K12567
Breviolum97327	K02367
Breviolum221106	K01011
Breviolum309239	K13023
Breviolum611486	K09498
Breviolum52257	K00831
Breviolum273390	K10407
Breviolum525113	K08495
Breviolum69730	K07305
Breviolum572442	K12598
Breviolum97291	K16726
Breviolum359273	K13354
Breviolum602633	K23541
Breviolum232299	K12132
Breviolum523834	K09553
Breviolum606006	K10408
Breviolum760412	K05011
Breviolum230552	K23909
Breviolum689072	K02705
Breviolum469096	K12856
Breviolum776109	K22900
Breviolum194065	K18498
Breviolum777188	K17301
Breviolum811209	K24175
Breviolum459237	K09837
Breviolum214892	K18055
Breviolum161171	K23334
Breviolum738313	K03654
Breviolum878425	K00381
Breviolum562160	K24936
Breviolum201597	K03929
Breviolum702207	K01555
Breviolum253333	K19619
Breviolum464879	K21440
Breviolum241120	K18059
Breviolum213864	K12823
Breviolum613928	K00036
Breviolum849055	K01834
Breviolum605905	K01254
Breviolum63141	K14963
Breviolum96867	K01298
Breviolum170111	K12118
Breviolum190351	K06639
Breviolum32955	K05309
Breviolum297116	K13984
Breviolum257444	K11884
Breviolum526988	K07889
Breviolum542931	K06174
Breviolum308405	K22857
Breviolum71407	K00699
Breviolum215879	K12823
Breviolum187187	K10268
Breviolum375126	K10408
Breviolum119214	K01256
Breviolum119096	K02303
Breviolum39044	K02440
Breviolum299215	K10380
Breviolum490243	K03696
Breviolum39422	K15987
Breviolum345240	K17086
Breviolum771094	K15865
Breviolum197618	K18208
Breviolum848235	K25471
Breviolum531113	K01945
Breviolum169790	K04874
Breviolum96716	K04567
Breviolum421935	K00939
Breviolum463438	K01488
Breviolum39310	K22763
Breviolum813256	K11583
Breviolum504306	K02183
Breviolum365272	K08059
Breviolum135309	K15446
Breviolum11422	K08341
Breviolum438175	K09580
Breviolum298714	K03798
Breviolum761367	K00799
Breviolum550641	K00088
Breviolum543056	K13010
Breviolum376881	K08869
Breviolum818314	K08857
Breviolum215252	K14617
Breviolum215154	K03063
Breviolum161336	K00517
Breviolum275076	K12042
Breviolum438331	K07937
Breviolum233160	K08770
Breviolum278027	K06695
Breviolum908952	K00939
Breviolum197557	K01057
Breviolum846241	K02922
Breviolum166154	K15276
Breviolum141202	K07198
Breviolum166182	K00011
Breviolum620507	K10380
Breviolum98282	K07376
Breviolum105046	K17290
Breviolum546052	K05543
Breviolum765111	K18529
Breviolum764691	K10408
Breviolum322182	K06037
Breviolum536024	K13411
Breviolum58331	K16601
Breviolum80049	K02256
Breviolum387563	K00469
Breviolum192489	K01194
Breviolum306861	K03798
Breviolum272994	K11170
Breviolum683811	K06180
Breviolum336779	K03108
Breviolum400708	K03234
Breviolum368604	K00710
Breviolum431198	K08803
Breviolum74045	K10392
Breviolum160623	K19369
Breviolum497407	K07375
Breviolum340373	K08832
Breviolum768842	K01895
Breviolum252605	K00814
Breviolum771806	K05681
Breviolum845312	K06180
Breviolum447070	K20032
Breviolum238861	K15270
Breviolum704098	K20100
Breviolum80744	K12483
Breviolum7516	K10407
Breviolum277631	K13293
Breviolum1022	K11412
Breviolum87080	K10716
Breviolum379795	K15305
Breviolum434192	K12598
Breviolum168533	K10639
Breviolum285814	K26076
Breviolum97827	K25552
Breviolum734555	K04834
Breviolum218269	K02639
Breviolum276307	K01866
Breviolum246527	K01802
Breviolum218537	K02878
Breviolum214101	K03321
Breviolum148749	K03885
Breviolum134944	K06179
Breviolum860263	K12856
Breviolum364501	K06636
Breviolum803758	K08857
Breviolum296277	K10290
Breviolum193891	K22544
Breviolum227012	K14791
Breviolum196826	K20718
Breviolum690958	K24512
Breviolum609612	K12492
Breviolum198131	K14859
Breviolum161255	K02256
Breviolum57830	K21734
Breviolum269569	K05841
Breviolum853694	K04774
Breviolum813613	K17499
Breviolum843820	K03686
Breviolum528360	K00762
Breviolum767794	K15377
Breviolum69948	K03444
Breviolum13732	K19760
Breviolum766816	K12606
Breviolum601698	K06228
Breviolum689623	K00940
Breviolum535576	K01889
Breviolum193749	K21760
Breviolum374403	K00933
Breviolum527666	K03768
Breviolum6476	K10380
Breviolum47361	K11423
Breviolum342477	K00898
Breviolum846548	K00688
Breviolum524850	K00645
Breviolum353644	K03256
Breviolum150089	K00604
Breviolum218936	K14395
Breviolum153096	K06793
Breviolum616122	K23490
Breviolum192250	K08802
Breviolum685056	K20892
Breviolum168911	K10615
Breviolum520323	K05692
Breviolum500418	K03083
Breviolum514336	K04079
Breviolum229843	K03671
Breviolum102329	K09553
Breviolum533194	K17506
Breviolum163611	K08770
Breviolum327358	K03094
Breviolum503721	K03064
Breviolum132418	K24083
Breviolum719383	K00873
Breviolum620838	K24512
Breviolum847531	K08081
Breviolum323331	K03686
Breviolum21626	K03737
Breviolum321995	K16465
Breviolum433742	K10807
Breviolum283278	K14326
Breviolum62364	K18798
Breviolum309454	K25166
Breviolum186384	K01265
Breviolum663603	K02261
Breviolum407689	K18995
Breviolum683311	K00645
Breviolum340210	K19029
Breviolum61031	K10858
Breviolum556449	K02112
Breviolum445283	K15584
Breviolum48848	K23424
Breviolum197993	K16726
Breviolum164521	K11279
Breviolum457530	K04885
Breviolum753487	K10408
Breviolum98973	K14338
Breviolum213485	K00847
Breviolum614333	K03320
Breviolum732944	K01624
Breviolum532618	K03737
Breviolum260547	K13412
Breviolum760453	K01379
Breviolum1367	K13412
Breviolum4043	K01478
Breviolum841295	K01188
Breviolum258727	K12132
Breviolum161790	K08242
Breviolum271820	K22390
Breviolum193728	K01950
Breviolum340381	K25533
Breviolum696767	K00557
Breviolum241369	K00314
Breviolum212020	K23029
Breviolum401621	K10256
Breviolum255584	K15261
Breviolum695960	K06174
Breviolum394851	K08770
Breviolum763481	K15429
Breviolum307197	K01802
Breviolum539952	K00432
Breviolum221277	K14819
Breviolum329517	K01076
Breviolum771713	K00025
Breviolum248570	K12460
Breviolum762013	K03327
Breviolum166499	K14079
Breviolum85440	K09539
Breviolum232094	K02896
Breviolum256482	K06180
Breviolum466757	K14997
Breviolum703785	K00958
Breviolum765338	K08493
Breviolum194308	K07937
Breviolum101646	K08802
Breviolum713721	K11204
Breviolum723609	K23257
Breviolum193840	K07374
Breviolum120515	K00121
Breviolum93662	K03686
Breviolum95660	K12836
Breviolum116772	K12393
Breviolum66257	K06180
Breviolum795386	K08269
Breviolum424547	K01872
Breviolum764073	K02114
Breviolum305598	K14997
Breviolum308185	K19375
Breviolum187062	K06694
Breviolum230026	K17616
Breviolum530897	K11592
Breviolum859863	K02959
Breviolum452850	K04079
Breviolum548597	K20879
Breviolum686491	K08857
Breviolum532081	K10423
Breviolum320667	K00135
Breviolum274102	K07877
Breviolum288381	K12581
Breviolum314948	K13984
Breviolum104682	K01223
Breviolum15418	K03424
Breviolum558571	K12829
Breviolum39051	K01945
Breviolum462244	K04892
Breviolum356760	K23957
Breviolum112170	K08582
Breviolum161002	K17680
Breviolum683754	K07783
Breviolum460838	K04780
Breviolum426499	K22614
Breviolum437612	K02705
Breviolum858189	K07305
Breviolum153905	K13366
Breviolum38592	K10534
Breviolum499945	K00547
Breviolum299316	K16726
Breviolum613233	K12177
Breviolum835382	K09495
Breviolum421162	K10587
Breviolum56073	K10414
Breviolum472763	K03737
Breviolum529936	K16675
Breviolum778231	K09489
Breviolum706475	K00559
Breviolum608922	K08585
Breviolum238970	K04373
Breviolum275421	K19613
Breviolum99112	K00681
Breviolum192508	K25378
Breviolum684131	K03105
Breviolum187027	K02967
Breviolum882084	K00602
Breviolum232983	K14292
Breviolum55389	K06413
Breviolum571959	K07874
Breviolum447412	K05692
Breviolum596480	K10534
Breviolum88541	K04956
Breviolum624933	K17570
Breviolum767144	K15666
Breviolum219957	K10380
Breviolum784172	K10770
Breviolum192540	K20028
Breviolum319260	K01889
Breviolum312500	K00472
Breviolum208483	K01673
Breviolum291979	K10392
Breviolum191977	K03164
Breviolum685894	K15285
Breviolum186424	K11153
Breviolum629805	K14610
Breviolum353185	K09560
Breviolum123544	K09550
Breviolum189355	K04856
Breviolum637310	K00128
Breviolum435170	K03253
Breviolum64200	K07931
Breviolum460381	K22763
Breviolum248043	K24770
Breviolum854724	K06689
Breviolum470674	K03259
Breviolum117581	K12132
Breviolum170238	K16298
Breviolum98053	K01934
Breviolum635483	K16219
Breviolum260953	K01369
Breviolum197914	K06070
Breviolum459434	K09273
Breviolum231805	K11412
Breviolum197678	K11729
Breviolum859141	K22762
Breviolum434366	K13679
Breviolum151667	K00641
Breviolum96178	K15402
Breviolum3862	K14006
Breviolum164578	K02945
Breviolum840908	K17497
Breviolum336157	K01099
Breviolum438920	K23287
Breviolum530517	K04649
Breviolum188109	K09422
Breviolum216166	K08775
Breviolum841082	K00898
Breviolum683198	K20028
Breviolum191308	K10949
Breviolum349909	K22614
Breviolum339613	K24759
Breviolum352976	K10408
Breviolum149747	K10523
Breviolum358838	K25166
Breviolum593979	K03030
Breviolum272012	K17970
Breviolum265909	K16794
Breviolum1356	K08994
Breviolum282645	K02256
Breviolum681953	K02878
Breviolum187105	K00140
Breviolum621394	K02891
Breviolum602785	K00434
Breviolum100135	K24929
Breviolum264389	K02943
Breviolum485690	K15630
Breviolum692314	K01855
Breviolum577454	K02335
Breviolum266483	K10534
Breviolum844113	K09020
Breviolum851513	K03010
Breviolum164734	K19760
Breviolum153448	K02906
Breviolum310198	K18055
Breviolum802108	K10412
Breviolum636509	K10380
Breviolum245983	K11088
Breviolum696681	K01259
Breviolum247546	K07115
Breviolum702967	K03119
Breviolum160121	K24427
Breviolum501202	K12823
Breviolum842210	K07937
Breviolum604254	K03320
Breviolum539495	K07766
Breviolum311995	K08869
Breviolum433203	K10408
Breviolum236665	K09571
Breviolum393145	K12823
Breviolum634948	K15986
Breviolum766504	K10408
Breviolum34026	K15272
Breviolum694547	K19941
Breviolum186337	K02927
Breviolum543195	K01802
Breviolum468511	K23518
Breviolum409980	K12132
Breviolum799008	K12828
Breviolum100207	K00315
Breviolum891055	K10393
Breviolum259786	K10967
Breviolum420015	K07375
Breviolum230297	K18447
Breviolum855848	K10413
Breviolum264501	K03265
Breviolum166562	K06941
Breviolum282387	K14018
Breviolum192282	K04421
Breviolum189418	K17339
Breviolum880231	K11097
Breviolum687759	K15451
Breviolum230528	K21813
Breviolum230031	K14803
Breviolum244940	K03231
Breviolum349236	K10586
Breviolum612259	K23564
Breviolum340703	K10799
Breviolum807096	K10755
Breviolum62019	K00922
Breviolum780878	K07766
Breviolum101118	K15275
Breviolum253501	K05592
Breviolum221033	K25192
Breviolum331125	K15918
Breviolum250698	K24104
Breviolum437104	K03320
Breviolum29617	K13448
Breviolum189453	K03660
Breviolum313050	K15201
Breviolum266364	K11160
Breviolum192643	K15272
Breviolum527777	K08292
Breviolum75915	K05665
Breviolum41209	K07565
Breviolum197560	K03816
Breviolum34615	K20777
Breviolum172572	K15634
Breviolum653202	K00703
Breviolum295375	K01379
Breviolum872692	K13412
Breviolum200944	K20242
Breviolum248073	K14776
Breviolum62543	K10260
Breviolum684804	K07542
Breviolum770727	K18670
Breviolum646970	K22991
Breviolum705452	K03254
Breviolum460690	K08582
Breviolum315544	K02364
Breviolum214607	K17943
Breviolum525452	K02087
Breviolum855962	K15044
Breviolum683758	K05592
Breviolum292550	K02257
Breviolum54916	K06413
Breviolum720931	K12834
Breviolum815277	K25230
Breviolum242791	K07126
Breviolum465077	K05542
Breviolum402267	K18443
Breviolum870544	K09540
Breviolum794929	K24750
Breviolum5470	K04840
Breviolum691123	K04951
Breviolum98434	K10380
Breviolum605991	K01869
Breviolum249577	K09560
Breviolum626984	K14290
Breviolum606977	K07937
Breviolum429247	K24427
Breviolum161068	K19573
Breviolum146044	K14553
Breviolum164839	K03249
Breviolum637877	K10380
Breviolum79650	K07374
Breviolum133807	K16639
Breviolum97041	K02889
Breviolum211286	K23902
Breviolum285856	K06063
Breviolum180359	K08800
Breviolum607346	K04043
Breviolum394462	K23490
Breviolum234130	K10478
Breviolum330860	K09540
Breviolum355632	K00703
Breviolum762083	K10799
Breviolum431503	K18723
Breviolum607992	K11996
Breviolum683325	K12132
Breviolum574965	K01365
Breviolum350174	K02330
Breviolum615217	K23257
Breviolum7596	K22757
Breviolum860970	K01890
Breviolum694956	K22866
Breviolum270676	K23164
